machine_id,loc_name,latitude,longitude,capacity,area_id,product_id,product_name,price,purchase_id,purchase_date,product_id,machine_id,pos_price,customer_id,area_name
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1573,1490742105,3,14,1.5,9,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,5,Water,1.0,1574,1490828505,5,4,1.0,1,"Downtown SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,1,Coke,1.5,1575,1490828505,1,14,1.5,3,Oakland
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,4,"Battery Chargers",15.0,1576,1490828505,4,10,15.0,5,"Castro SF"
5,"The Ferry Building",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1577,1490828505,10,5,11.0,7,"Downtown SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,9,Beer,4.5,1578,1490914905,9,15,4.5,3,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1579,1490914905,2,4,10.0,4,"Downtown SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1580,1490914905,3,11,1.5,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,5,Water,1.0,1581,1491001305,5,2,1.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,4,"Battery Chargers",15.0,1582,1491001305,4,6,15.0,2,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,4,"Battery Chargers",15.0,1583,1491001305,4,14,15.0,3,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,2,T-Shirt,10.0,1584,1491001305,2,2,10.0,4,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,8,"Dog Treats",3.0,1585,1491001305,8,7,3.0,5,"Castro SF"
2,"Union Square",37.7899946,-122.4041545,12,1,10,"Reading Glasses",11.0,1586,1491001305,10,2,11.0,7,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,8,"Dog Treats",3.0,1587,1491001305,8,8,3.0,8,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,10,"Reading Glasses",11.0,1588,1491001305,10,11,11.0,9,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,5,Water,1.0,1589,1491087705,5,3,1.0,1,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,8,"Dog Treats",3.0,1590,1491087705,8,7,3.0,2,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,4,"Battery Chargers",15.0,1591,1491087705,4,14,15.0,3,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,8,"Dog Treats",3.0,1592,1491087705,8,3,3.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,5,Water,1.0,1593,1491087705,5,8,1.0,5,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,4,"Battery Chargers",15.0,1594,1491087705,4,15,15.0,6,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,10,"Reading Glasses",11.0,1595,1491087705,10,3,11.0,7,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,8,"Dog Treats",3.0,1596,1491087705,8,10,3.0,8,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1597,1491087705,3,13,1.5,9,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,8,"Dog Treats",3.0,1598,1491174105,8,1,3.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,8,"Dog Treats",3.0,1599,1491174105,8,6,3.0,2,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,4,"Battery Chargers",15.0,1600,1491174105,4,11,15.0,3,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1601,1491174105,2,4,10.0,4,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,6,Sunscreen,5.0,1602,1491174105,6,7,5.0,5,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,1,Coke,1.5,1603,1491174105,1,15,1.5,6,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1604,1491174105,10,5,11.0,7,"Downtown SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,3,Peanuts,1.5,1605,1491174105,3,12,1.5,9,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1606,1491260505,2,5,10.0,1,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,8,"Dog Treats",3.0,1607,1491260505,8,8,3.0,2,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,4,"Battery Chargers",15.0,1608,1491260505,4,15,15.0,3,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,2,T-Shirt,10.0,1609,1491260505,2,3,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,4,"Battery Chargers",15.0,1610,1491260505,4,8,15.0,5,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,1,Coke,1.5,1611,1491260505,1,11,1.5,6,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,3,Peanuts,1.5,1612,1491260505,3,3,1.5,7,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,10,"Reading Glasses",11.0,1613,1491260505,10,10,11.0,8,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1614,1491260505,3,14,1.5,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,4,"Battery Chargers",15.0,1615,1491346905,4,2,15.0,1,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,4,"Battery Chargers",15.0,1616,1491346905,4,7,15.0,2,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,3,Peanuts,1.5,1617,1491346905,3,12,1.5,3,Oakland
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1618,1491346905,3,14,1.5,6,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,3,Peanuts,1.5,1619,1491346905,3,2,1.5,7,"Downtown SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,10,"Reading Glasses",11.0,1620,1491346905,10,11,11.0,9,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,7,"Guide of SF",4.0,1621,1491433305,7,1,4.0,1,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,6,Sunscreen,5.0,1622,1491433305,6,9,5.0,2,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,1,Coke,1.5,1623,1491433305,1,13,1.5,3,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1624,1491433305,2,4,10.0,4,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,6,Sunscreen,5.0,1625,1491433305,6,6,5.0,5,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,1,Coke,1.5,1626,1491433305,1,11,1.5,6,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,4,"Battery Chargers",15.0,1627,1491433305,4,1,15.0,7,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,3,Peanuts,1.5,1628,1491433305,3,9,1.5,8,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,10,"Reading Glasses",11.0,1629,1491433305,10,11,11.0,9,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,4,"Battery Chargers",15.0,1630,1491519705,4,4,15.0,1,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,6,Sunscreen,5.0,1631,1491519705,6,9,5.0,2,"Castro SF"
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1632,1491519705,10,4,11.0,4,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,8,"Dog Treats",3.0,1633,1491519705,8,9,3.0,5,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,1,Coke,1.5,1634,1491519705,1,13,1.5,6,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,4,"Battery Chargers",15.0,1635,1491519705,4,5,15.0,7,"Downtown SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,10,"Reading Glasses",11.0,1636,1491519705,10,13,11.0,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,7,"Guide of SF",4.0,1637,1491606105,7,2,4.0,1,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,4,"Battery Chargers",15.0,1638,1491606105,4,10,15.0,2,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,1,Coke,1.5,1639,1491606105,1,14,1.5,3,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1640,1491606105,2,5,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,6,Sunscreen,5.0,1641,1491606105,6,8,5.0,5,"Castro SF"
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,3,Peanuts,1.5,1642,1491606105,3,4,1.5,7,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,10,"Reading Glasses",11.0,1643,1491606105,10,8,11.0,8,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1644,1491606105,3,11,1.5,9,Oakland
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,4,"Battery Chargers",15.0,1645,1491692505,4,7,15.0,2,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,4,"Battery Chargers",15.0,1646,1491692505,4,13,15.0,3,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,2,T-Shirt,10.0,1647,1491692505,2,1,10.0,4,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,5,Water,1.0,1648,1491692505,5,9,1.0,5,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,1,Coke,1.5,1649,1491692505,1,13,1.5,6,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,10,"Reading Glasses",11.0,1650,1491692505,10,2,11.0,7,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,8,"Dog Treats",3.0,1651,1491692505,8,10,3.0,8,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1652,1491692505,3,13,1.5,9,Oakland
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,8,"Dog Treats",3.0,1653,1491778905,8,7,3.0,2,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,9,Beer,4.5,1654,1491778905,9,15,4.5,3,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,8,"Dog Treats",3.0,1655,1491778905,8,4,3.0,4,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,8,"Dog Treats",3.0,1656,1491778905,8,9,3.0,5,"Castro SF"
5,"The Ferry Building",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1657,1491778905,10,5,11.0,7,"Downtown SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,3,Peanuts,1.5,1658,1491778905,3,12,1.5,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,8,"Dog Treats",3.0,1659,1491865305,8,2,3.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,4,"Battery Chargers",15.0,1660,1491865305,4,6,15.0,2,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1661,1491865305,3,14,1.5,3,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,10,"Reading Glasses",11.0,1662,1491865305,10,3,11.0,4,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,6,Sunscreen,5.0,1663,1491865305,6,9,5.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,1,Coke,1.5,1664,1491865305,1,14,1.5,6,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1665,1491865305,10,4,11.0,7,"Downtown SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1666,1491865305,3,13,1.5,9,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,5,Water,1.0,1667,1491951705,5,1,1.0,1,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,6,Sunscreen,5.0,1668,1491951705,6,7,5.0,2,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,9,Beer,4.5,1669,1491951705,9,12,4.5,3,Oakland
6,"Davies Campus",37.7675721,-122.4352396,12,2,5,Water,1.0,1670,1491951705,5,6,1.0,5,"Castro SF"
3,"Pier 39",37.8023627,-122.4094553,12,1,10,"Reading Glasses",11.0,1671,1491951705,10,3,11.0,7,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,8,"Dog Treats",3.0,1672,1491951705,8,10,3.0,8,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1673,1491951705,3,11,1.5,9,Oakland
6,"Davies Campus",37.7675721,-122.4352396,12,2,8,"Dog Treats",3.0,1674,1492038105,8,6,3.0,2,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1675,1492038105,3,14,1.5,3,Oakland
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,4,"Battery Chargers",15.0,1676,1492038105,4,8,15.0,5,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,1,Coke,1.5,1677,1492038105,1,11,1.5,6,Oakland
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,3,Peanuts,1.5,1678,1492038105,3,12,1.5,9,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,5,Water,1.0,1679,1492124505,5,5,1.0,1,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,4,"Battery Chargers",15.0,1680,1492124505,4,7,15.0,2,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,4,"Battery Chargers",15.0,1681,1492124505,4,12,15.0,3,Oakland
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,7,"Guide of SF",4.0,1682,1492124505,7,10,4.0,5,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,1,Coke,1.5,1683,1492124505,1,15,1.5,6,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,10,"Reading Glasses",11.0,1684,1492124505,10,2,11.0,7,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,10,"Reading Glasses",11.0,1685,1492124505,10,9,11.0,8,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,10,"Reading Glasses",11.0,1686,1492124505,10,14,11.0,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,2,T-Shirt,10.0,1687,1492210905,2,2,10.0,4,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,7,"Guide of SF",4.0,1688,1492210905,7,9,4.0,5,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,1,Coke,1.5,1689,1492210905,1,12,1.5,6,Oakland
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,10,"Reading Glasses",11.0,1690,1492210905,10,9,11.0,8,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,10,"Reading Glasses",11.0,1691,1492210905,10,15,11.0,9,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,7,"Guide of SF",4.0,1692,1492297305,7,3,4.0,1,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,4,"Battery Chargers",15.0,1693,1492297305,4,10,15.0,2,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,9,Beer,4.5,1694,1492297305,9,13,4.5,3,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,9,Beer,4.5,1695,1492297305,9,5,4.5,4,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,6,Sunscreen,5.0,1696,1492297305,6,6,5.0,5,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,4,"Battery Chargers",15.0,1697,1492297305,4,13,15.0,6,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,10,"Reading Glasses",11.0,1698,1492297305,10,1,11.0,7,"Downtown SF"
2,"Union Square",37.7899946,-122.4041545,12,1,5,Water,1.0,1699,1492383705,5,2,1.0,1,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,4,"Battery Chargers",15.0,1700,1492383705,4,9,15.0,2,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1701,1492383705,3,13,1.5,3,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,10,"Reading Glasses",11.0,1702,1492383705,10,3,11.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,4,"Battery Chargers",15.0,1703,1492383705,4,8,15.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1704,1492383705,3,14,1.5,6,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,3,Peanuts,1.5,1705,1492383705,3,5,1.5,7,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,8,"Dog Treats",3.0,1706,1492383705,8,10,3.0,8,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1707,1492383705,3,14,1.5,9,Oakland
6,"Davies Campus",37.7675721,-122.4352396,12,2,6,Sunscreen,5.0,1708,1492470105,6,6,5.0,2,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,9,Beer,4.5,1709,1492470105,9,12,4.5,3,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,2,T-Shirt,10.0,1710,1492470105,2,1,10.0,4,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,6,Sunscreen,5.0,1711,1492470105,6,10,5.0,5,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,1,Coke,1.5,1712,1492470105,1,13,1.5,6,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,10,"Reading Glasses",11.0,1713,1492470105,10,3,11.0,7,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,10,"Reading Glasses",11.0,1714,1492470105,10,9,11.0,8,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,3,Peanuts,1.5,1715,1492470105,3,12,1.5,9,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,5,Water,1.0,1716,1492556505,5,1,1.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,6,Sunscreen,5.0,1717,1492556505,6,6,5.0,2,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,1,Coke,1.5,1718,1492556505,1,11,1.5,3,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,8,"Dog Treats",3.0,1719,1492556505,8,5,3.0,4,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,4,"Battery Chargers",15.0,1720,1492556505,4,7,15.0,5,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,4,"Battery Chargers",15.0,1721,1492556505,4,13,15.0,6,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,10,"Reading Glasses",11.0,1722,1492556505,10,2,11.0,7,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,8,"Dog Treats",3.0,1723,1492556505,8,10,3.0,8,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1724,1492556505,3,11,1.5,9,Oakland
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,4,"Battery Chargers",15.0,1725,1492642905,4,10,15.0,2,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,1,Coke,1.5,1726,1492642905,1,14,1.5,3,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1727,1492642905,2,5,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,6,Sunscreen,5.0,1728,1492642905,6,8,5.0,5,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1729,1492642905,3,11,1.5,6,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1730,1492642905,10,4,11.0,7,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,8,"Dog Treats",3.0,1731,1492642905,8,7,3.0,8,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,10,"Reading Glasses",11.0,1732,1492642905,10,15,11.0,9,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,2,T-Shirt,10.0,1733,1492729305,2,3,10.0,1,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,8,"Dog Treats",3.0,1734,1492729305,8,10,3.0,2,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,9,Beer,4.5,1735,1492729305,9,14,4.5,3,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,9,Beer,4.5,1736,1492729305,9,5,4.5,4,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,5,Water,1.0,1737,1492729305,5,9,1.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,1,Coke,1.5,1738,1492729305,1,14,1.5,6,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,3,Peanuts,1.5,1739,1492729305,3,1,1.5,7,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,10,"Reading Glasses",11.0,1740,1492729305,10,7,11.0,8,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1741,1492729305,3,14,1.5,9,Oakland
2,"Union Square",37.7899946,-122.4041545,12,1,7,"Guide of SF",4.0,1742,1492815705,7,2,4.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,8,"Dog Treats",3.0,1743,1492815705,8,6,3.0,2,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,1,Coke,1.5,1744,1492815705,1,13,1.5,3,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1745,1492815705,2,5,10.0,4,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,6,Sunscreen,5.0,1746,1492815705,6,10,5.0,5,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,4,"Battery Chargers",15.0,1747,1492815705,4,13,15.0,6,Oakland
5,"The Ferry Building",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1748,1492815705,10,5,11.0,7,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,8,"Dog Treats",3.0,1749,1492815705,8,6,3.0,8,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1750,1492815705,3,13,1.5,9,Oakland
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,6,Sunscreen,5.0,1751,1492902105,6,7,5.0,2,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,9,Beer,4.5,1752,1492902105,9,11,4.5,3,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1753,1492902105,2,4,10.0,4,"Downtown SF"
8,"Rikki Streicher Field",37.760559,-122.4358999,12,2,7,"Guide of SF",4.0,1754,1492902105,7,8,4.0,5,"Castro SF"
2,"Union Square",37.7899946,-122.4041545,12,1,10,"Reading Glasses",11.0,1755,1492902105,10,2,11.0,7,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,10,"Reading Glasses",11.0,1756,1492902105,10,6,11.0,8,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,3,Peanuts,1.5,1757,1492902105,3,11,1.5,9,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,4,"Battery Chargers",15.0,1758,1492988505,4,1,15.0,1,"Downtown SF"
6,"Davies Campus",37.7675721,-122.4352396,12,2,8,"Dog Treats",3.0,1759,1492988505,8,6,3.0,2,"Castro SF"
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,1,Coke,1.5,1760,1492988505,1,11,1.5,3,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,2,T-Shirt,10.0,1761,1492988505,2,3,10.0,4,"Downtown SF"
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,4,"Battery Chargers",15.0,1762,1492988505,4,7,15.0,5,"Castro SF"
14,"Marriot City Center",37.8025865,-122.2735734,12,3,3,Peanuts,1.5,1763,1492988505,3,14,1.5,6,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,10,"Reading Glasses",11.0,1764,1492988505,10,4,11.0,7,"Downtown SF"
10,"The Castro Theatre",37.7609988,-122.4361816,12,2,10,"Reading Glasses",11.0,1765,1492988505,10,10,11.0,8,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,3,Peanuts,1.5,1766,1492988505,3,15,1.5,9,Oakland
3,"Pier 39",37.8023627,-122.4094553,12,1,5,Water,1.0,1767,1493074905,5,3,1.0,1,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,4,"Battery Chargers",15.0,1768,1493074905,4,9,15.0,2,"Castro SF"
15,"Oakland Ice Center",37.8059857,-122.273792,12,3,9,Beer,4.5,1769,1493074905,9,15,4.5,3,Oakland
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,8,"Dog Treats",3.0,1770,1493074905,8,7,3.0,5,"Castro SF"
12,"Children's Fairyland",37.8077802,-122.2749439,12,3,1,Coke,1.5,1771,1493074905,1,12,1.5,6,Oakland
1,"Yerba Buena Center for the Arts",37.7866026,-122.403335,12,1,10,"Reading Glasses",11.0,1772,1493074905,10,1,11.0,7,"Downtown SF"
3,"Pier 39",37.8023627,-122.4094553,12,1,4,"Battery Chargers",15.0,1773,1493161305,4,3,15.0,1,"Downtown SF"
9,"Mission Dolores Park",37.7598833,-122.4290462,12,2,6,Sunscreen,5.0,1774,1493161305,6,9,5.0,2,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,9,Beer,4.5,1775,1493161305,9,13,4.5,3,Oakland
7,"Market St & Noe Station",37.7643001,-122.4327049,12,2,5,Water,1.0,1776,1493161305,5,7,1.0,5,"Castro SF"
13,"Highland Hospital",37.8024413,-122.2586135,12,3,3,Peanuts,1.5,1777,1493161305,3,13,1.5,6,Oakland
11,"The Paramount Theatre",37.809174,-122.2830905,12,3,10,"Reading Glasses",11.0,1778,1493161305,10,11,11.0,9,Oakland
4,"Transamerica Pyramid Hall",37.7943947,-122.3981726,12,1,2,T-Shirt,10.0,1779,1493247705,2,4,10.0,1,"Downtown SF"
